name,geometry,@id,direction
မင်္ဂလာ ဈေး မှတ်တိုင်,POINT (96.1745089 16.7917865),node/4849398419,E; east; south; southeast
မင်္ဂလာ ဈေး မှတ်တိုင်,POINT (96.1746486 16.7918575),node/4849398420,E; east; forward; north; west
မင်္ဂလာဈေး မှတ်တိုင်,POINT (96.1724384 16.7916298),node/4994119722,east; inbound; north; south; southeast; west
မင်္ဂလာဈေး မှတ်တိုင်,POINT (96.1724666 16.79151),node/5087599016,east; north; northeast; outbound; south; southeast
မင်္ဂလာဒုံ ဈေး မှတ်တိုင်,POINT (96.1304558 16.9339585),node/4841290225,Outbound; east; outbound
မင်္ဂလာဒုံ ဈေး မှတ်တိုင်,POINT (96.1301227 16.9347786),node/4841290226,Inbound; inbound; west
မင်္ဂလာမွန် ဈေး မှတ်တိုင်,POINT (96.1728725 16.7942273),node/4855429870,E; west
မင်္ဂလာမွန် ဈေး မှတ်တိုင်,POINT (96.1728697 16.7939675),node/4885109056,E; east
မဆလာ စက် / ဂန္ဒီ မှတ်တိုင်,POINT (96.1747547 16.7763827),node/4869144504,Outbound; inbound
မဆလာစက် မှတ်တိုင်,POINT (96.1698502 16.7904525),node/4783770522,east; north; northeast; outbound; south; southeast
မဆလာစက် မှတ်တိုင်,POINT (96.1698119 16.7905095),node/4846803308,east; inbound; north; south; southeast; west
မဉ္ဇူလမ်း မှတ်တိုင်,POINT (96.1622964 16.8509605),node/4859131483,Southwest; north; outbound; outboundinbound
မဉ္ဇူလမ်း မှတ်တိုင်,POINT (96.1620356 16.8507803),node/4859131484,Northeast; outbound; outboundinbound; south
မညက မှတ်တိုင်,POINT (96.1049658 16.896795),node/4847114399,INBOUND; S; north; south; southwest
မညက မှတ်တိုင်,POINT (96.1051071 16.8968394),node/4847114400,OUTBOUND; S; norhtwest; north; northeast
မဏိစည်သူ မှတ်တိုင်,POINT (96.2597821 16.8667905),node/5903081323,outbound
မဏိစည်သူ မှတ်တိုင်,POINT (96.2597084 16.8667695),node/5903083801,outbound
မနီ မှတ်တိုင်,POINT (95.9914042 17.1708045),node/4903361417,
မနီ မှတ်တိုင်,POINT (95.9915532 17.1709078),node/4903361418,
မန္တလေးလမ်း မှတ်တိုင်,POINT (96.1990831 16.8743454),node/4840938242,Northeast; S; north; north east; outbound
မန္တလေးလမ်း မှတ်တိုင်,POINT (96.198842 16.8743465),node/4840938243,S; Southwest; north east; outbound; south
မျောက်ချောကုန်း မှတ်တိုင်,POINT (95.9612882 17.2117301),node/4903534342,
မျောက်ချောကုန်း မှတ်တိုင်,POINT (95.9616442 17.2117162),node/4903534343,
မရင်ကွေ့ မှတ်တိုင်,POINT (96.3344468 16.7568956),node/4841077472,west
မရင်ကွေ့ မှတ်တိုင်,POINT (96.3346648 16.7566429),node/4841077473,east
မြင်းလှည်း ဂိတ် မှတ်တိုင်,POINT (96.1027952 16.9441337),node/4873543770,OUTBOUND; east; north; northeast; southwest
မြင်းလှည်း ဂိတ် မှတ်တိုင်,POINT (96.1026135 16.9447199),node/4875328909,INBOUND; north; northeast; south; southeast; southwest; west
မြင်သာဈေး မှတ်တိုင်,POINT (96.181911 16.8568663),node/4840920624,E; east; north; outboundinbound
မြင်သာဈေး မှတ်တိုင်,POINT (96.1817779 16.856743),node/4857223258,E; outbound; outboundinbound; south; southeast; west
မြနန္ဒာ မှတ်တိုင်,POINT (96.2546186 16.8351515),node/4863344221,east; outbound
မြနန္ဒာ မှတ်တိုင်,POINT (96.2554692 16.8350747),node/4863344222,inbound; west
မြရတနာ မှတ်တိုင်,POINT (96.1553741 16.9081604),node/4855091790,E; east; north; northwest
မြရတနာ မှတ်တိုင်,POINT (96.15524 16.9081755),node/4855091791,W; south; southeast; west
မြလမ်း မှတ်တိုင်,POINT (96.1679097 16.815862),node/4855481693,S; east; inbound; north east; south
မြလမ်း မှတ်တိုင်,POINT (96.1682182 16.8158407),node/4855481694,Outbound; S; north; north east; south
မြဝတီမင်းကြီးလမ်း မှတ်တိုင်,POINT (96.0889722 16.9293881),node/4918708473,northeast
မြဝတီမင်းကြီးလမ်း မှတ်တိုင်,POINT (96.0887811 16.9294026),node/4918708474,southwest
မြဝတီ မှတ်တိုင်,POINT (96.1910164 16.9015142),node/4898556999,W; north east
မြဝတီ မှတ်တိုင်,POINT (96.1909156 16.9014883),node/4898557000,E; north east
မြွေဘုရား မှတ်တိုင်,POINT (96.3212643 16.6626645),node/4871559213,east; forward
မြွေဘုရား မှတ်တိုင်,POINT (96.3209599 16.6628007),node/4871559214,east; southeast
မြို့ချောင်း မှတ်တိုင်,POINT (95.9974436 17.1516635),node/4903321388,
မြို့ချောင်း မှတ်တိုင်,POINT (95.9977021 17.1518473),node/4903321389,
မြိုင်ဟေဝန် မှတ်တိုင်,POINT (96.1435536 16.8665956),node/4861114874,E; Northeast; east; inbound; north; outbound; outboundinbound
မြို့မ ဈေး မှတ်တိုင်,POINT (96.2461287 16.7636028),node/4882727163,east; south
မြို့မ ဈေး မှတ်တိုင်,POINT (96.2462039 16.7636151),node/4882727164,north; south
မြို့မ မှတ်တိုင်,POINT (96.246467 16.7680211),node/4882727161,east; south
မြို့မ မှတ်တိုင်,POINT (96.2465499 16.7680193),node/4882727162,north; south
မြို့လျှောက် လမ်း မှတ်တိုင်,POINT (96.1417877 17.0482843),node/4873400387,east; outbound
မြို့လျှောက် လမ်း မှတ်တိုင်,POINT (96.1416158 17.0484725),node/4873400388,inbound; west
မြို့သစ် မှတ်တိုင်,POINT (96.1116955 16.8780643),node/4836069114,north
မြို့သစ် မှတ်တိုင်,POINT (96.111529 16.8780038),node/4836069115,north; south
မြို့သစ် ဈေး မှတ်တိုင်,POINT (96.1000599 16.8791047),node/4855354242,Outbound; W; inbound; north
မြို့သစ် ဈေး မှတ်တိုင်,POINT (96.0997965 16.879016),node/4855354243,E; Intbound; inbound; outbound
မြို့ဦး စေတီ မှတ်တိုင်,POINT (96.212786 16.8621069),node/4836223413,inbound; north; outbound; south; southeast
မြို့ဦး စေတီ မှတ်တိုင်,POINT (96.2126343 16.8624676),node/4836223414,north; northeast; northwest; outbound; south
မြို့ဦးကျောင်း မှတ်တိုင်,POINT (96.2301945 16.8617426),node/4861328054,outbound; southeast
မြို့ဦးကျောင်း မှတ်တိုင်,POINT (96.230241 16.8617816),node/4861328055,inbound; northwest; outbound
မြေနီ မှတ်တိုင်,POINT (96.2098712 16.803553),node/4840906980,E; east; outbound; south; southeast
မြေနီ မှတ်တိုင်,POINT (96.2101959 16.8036888),node/4840906981,E; east; forward; inbound; north; south; west
မြေနီ လမ်း မှတ်တိုင်,POINT (96.1966628 16.8025387),node/4841330926,E; east; north; outbound; southeast
မြေနီ လမ်း မှတ်တိုင်,POINT (96.1965664 16.8024829),node/4841330925,E; east; forward; inbound; south
မြေနီကုန်း မှတ်တိုင်,POINT (96.1388144 16.8038528),node/4836322809,E; OUTBOUND; inbound; north; west
မြေနီကုန်း မှတ်တိုင်,POINT (96.1381191 16.8036557),node/4836322810,E; INBOUND; east; outbound; south; southeast
မြေနီကုန်း မှတ်တိုင်,POINT (96.1385658 16.7995175),node/4841030257,norhtwest; north; outbound
မြေနီကုန်း မှတ်တိုင်,POINT (96.1367171 16.8054104),node/4841030258,INBOUND; inbound; south
မြောက်ဘက်မုခ် မှတ်တိုင်,POINT (96.1491153 16.8011459),node/4877087095,OUTBOUND; north
မြောက်ဘက်မုခ် မှတ်တိုင်,POINT (96.1489793 16.8010121),node/4877087096,INBOUND; south
မြောက်ဥက္ကလာ အဝိုင်း မှတ်တိုင်,POINT (96.1546223 16.8923429),node/4846964854,E; N; north; northeast
မြောက်ဥက္ကလာ အဝိုင်း မှတ်တိုင်,POINT (96.1539297 16.8919881),node/4846964855,W; east; inbound; south; southeast; southwest
မြောင်းတကာစိန်ကုလား မှတ်တိုင်,POINT (95.9616954 17.1994585),node/4903531188,
မြောင်းတကာစိန်ကုလား မှတ်တိုင်,POINT (95.9618615 17.1995109),node/4903531189,
မြောင်းတကာတာဆုံ မှတ်တိုင်,POINT (95.9624762 17.1979744),node/4903528623,
မြောင်းတကာတာဆုံ မှတ်တိုင်,POINT (95.9626183 17.1980502),node/4903528624,
မြောင်းတကာရေကျော် မှတ်တိုင်,POINT (95.9621714 17.2045051),node/4903532644,
မြောင်းတကာရေကျော် မှတ်တိုင်,POINT (95.9624832 17.2046009),node/4903532645,
မဝတ မှတ်တိုင်,POINT (96.2045091 16.87673),node/4600235450,S; outbound; south; southeast
မဝတ မှတ်တိုင်,POINT (96.2043369 16.8774475),node/4857420875,Northeast; S; north; north east; northeast; south
မဝတ မှတ်တိုင်,POINT (96.2050163 16.8775107),node/5085055181,S; Southwest; inbound; north east; outbound; south
မဝတ ရုံးရှေ့ / အိုးအိမ် မှတ်တိုင်,POINT (96.2648594 16.8324194),node/4863331609,east; outbound
မဝတ ရုံးရှေ့ / အိုးအိမ် မှတ်တိုင်,POINT (96.2651053 16.8324348),node/4863337171,inbound; west
မွှေး မှတ်တိုင်,POINT (96.0342731 16.8777615),node/5349036424,Outbound; northeast
မွှေး မှတ်တိုင်,POINT (96.0341368 16.8776852),node/5587544141,inbound; southwest
မွေးမြူရေး မှတ်တိုင်,POINT (96.1273607 17.0138291),node/4841375363,Outbound; east; outbound
မွေးမြူရေး မှတ်တိုင်,POINT (96.1271724 17.0138965),node/4841375364,Inbound; inbound; west
မဟာစည် မှတ်တိုင်,POINT (96.1399148 16.8725377),node/4841163598,OUTBOUND; outbound; outboundinbound
မဟာစည် မှတ်တိုင်,POINT (96.1396529 16.8722816),node/4841165403,INBOUND; inbound; outbound; outboundinbound
မဟာမြိုင် လမ်း မှတ်တိုင်,POINT (96.13589 16.8081579),node/4841037640,INBOUND; inbound; outbound; south
မဟာမြိုင် လမ်း မှတ်တိုင်,POINT (96.1365501 16.8066826),node/4841037641,OUTBOUND; inbound; norhtwest; north; outbound
မှတ်တမ်းရုံး မှတ်တိုင်,POINT (96.1707411 16.8275568),node/4836597507,outbound; south
မှတ်တမ်းရုံး မှတ်တိုင်,POINT (96.1710322 16.82733),node/4994119921,east; north
မှန်ကုန်း မှတ်တိုင်,POINT (96.2274999 17.1299087),node/4875388400,north
မှန်ကုန်း မှတ်တိုင်,POINT (96.2271995 17.1298758),node/4875388401,south
မှိုရုံ မှတ်တိုင်,POINT (96.144592 16.9890128),node/4841349364,N; north; west
မှိုရုံ မှတ်တိုင်,POINT (96.1445169 16.9890816),node/5202084633,east; inbound; south
မှော်ဘီ ဈေး မှတ်တိုင်,POINT (96.0426762 17.1009169),node/4873349129,Outbound; outbound
မှော်ဘီ ဈေး မှတ်တိုင်,POINT (96.0426276 17.1008094),node/4873349130,Inbound; inbound
မာန်ပြေ မှတ်တိုင်,POINT (96.1940464 16.778397),node/4836611892,E; S; inbound; north; west
မာန်ပြေ မှတ်တိုင်,POINT (96.1937619 16.7784358),node/4836611893,E; N; east; outbound; south
မာလာ မှတ်တိုင်,POINT (96.1328231 16.8325472),node/4841088361,Northeast; north; outbound
